#theta/rad	Energie[mu_0/(4*pi) M^2/a^3] Ferro	Energie[mu_0/(4*pi) M^2/a^3] Antiferro
-0.861593	-5.8787469		0.70758095
-0.821593	-6.1479926		0.73998806
-0.781593	-6.4074029		0.77121133
-0.741593	-6.6565626		0.80120084
-0.701593	-6.8950733		0.82990859
-0.661593	-7.1225534		0.85728867
-0.621593	-7.3386388		0.88329727
-0.581593	-7.5429841		0.90789278
-0.541593	-7.7352621		0.93103585
-0.501593	-7.9151654		0.95268947
-0.461593	-8.0824061		0.97281899
-0.421593	-8.2367167		0.9913922
-0.381593	-8.3778503		1.0083794
-0.341593	-8.5055811		1.0237534
-0.301593	-8.6197048		1.0374896
-0.261593	-8.7200388		1.0495661
-0.221593	-8.8064226		1.0599635
-0.181593	-8.878718		1.0686651
-0.141593	-8.9368094		1.0756571
-0.101593	-8.9806037		1.0809283
-0.0615927	-9.0100311		1.0844703
-0.0215927	-9.0250443		1.0862773
0.0184073	-9.0256193		1.0863465
0.0584073	-9.0117553		1.0846778
0.0984073	-8.9834744		1.0812739
0.138407	-8.9408218		1.0761401
0.178407	-8.8838659		1.0692847
0.218407	-8.8126976		1.0607187
0.258407	-8.7274309		1.0504558
0.298407	-8.6282022		1.0385124
0.338407	-8.5151702		1.0249076
0.378407	-8.3885158		1.0096631
0.418407	-8.2484415		0.99280343
0.458407	-8.0951715		0.97435546
0.498407	-7.9289509		0.95434873
0.538407	-7.7500457		0.93281524
0.578407	-7.5587421		0.90978945
0.618407	-7.3553461		0.88530819
0.658407	-7.1401831		0.85941062
0.698407	-6.9135973		0.83213818
0.738407	-6.6759513		0.8035345
0.778407	-6.4276251		0.77364534
0.818407	-6.1690162		0.7425185
0.858407	-5.9005381		0.7102038
0.898407	-5.6226204		0.67675292
0.938407	-5.3357077		0.64221938
0.978407	-5.0402591		0.60665842
1.01841	-4.7367471		0.57012694
1.05841	-4.4256573		0.53268339
1.09841	-4.1074874		0.49438765
1.13841	-3.7827464		0.45530099
1.17841	-3.4519538		0.41548595
1.21841	-3.1156388		0.37500623
1.25841	-2.7743395		0.33392657
1.29841	-2.4286018		0.2923127
1.33841	-2.0789789		0.25023119
1.37841	-1.72603		0.20774937
1.41841	-1.3703199		0.16493519
1.45841	-1.0124175		0.12185715
1.49841	-0.65289552		0.078584168
1.53841	-0.29232902		0.035185466
1.57841	0.068705142		-0.0082695259
1.61841	0.42962939		-0.051711288
1.65841	0.78986633		-0.095070323
1.69841	1.1488396		-0.13827727
1.73841	1.5059751		-0.18126299
1.77841	1.8607012		-0.22395874
1.81841	2.2124507		-0.2662962
1.85841	2.5606607		-0.30820765
1.89841	2.9047742		-0.34962602
1.93841	3.2442407		-0.39048507
1.97841	3.578517		-0.43071943
2.01841	3.9070686		-0.47026473
2.05841	4.2293696		-0.5090577
2.09841	4.5449046		-0.54703629
2.13841	4.8531686		-0.58413974
2.17841	5.1536687		-0.62030869
2.21841	5.4459239		-0.65548528
2.25841	5.7294669		-0.68961323
2.29841	6.0038439		-0.72263795
2.33841	6.2686161		-0.7545066
2.37841	6.5233598		-0.7851682
2.41841	6.7676675		-0.8145737
2.45841	7.0011484		-0.84267606
2.49841	7.223429		-0.86943031
2.53841	7.4341536		-0.89479367
2.57841	7.6329852		-0.91872554
2.61841	7.8196056		-0.94118765
2.65841	7.9937163		-0.96214405
2.69841	8.1550387		-0.98156124
2.73841	8.3033149		-0.99940813
2.77841	8.4383075		-1.0156562
2.81841	8.5598006		-1.0302794
2.85841	8.6675999		-1.0432544
2.89841	8.7615328		-1.0545604
2.93841	8.8414492		-1.0641793
2.97841	8.9072211		-1.0720958
3.01841	8.9587434		-1.0782972
3.05841	8.9959336		-1.0827735
3.09841	9.0187322		-1.0855176
3.13841	9.0271028		-1.0865251
